index,product,category,sub_category,brand,sale_price,market_price,type,rating_clean,description,sale_price_original,sale_price_capped,discount_pct
18928,Ragi Hurihittu,"Foodgrains, Oil & Masala","Atta, Flours & Sooji",Rampura,55.0,55.0,Rice & Other Flours,3.9,"Rampura Ragi hurihittu also known as Popped Finger millet flour, is a healthy food by itself that is easy to digest and keeps your body cool. It sustains your hunger for 2-3 hours. It’s a healthy replacement for regular rava/sooji used across preparation of soups, Ganji/porridge. It's a perfect travel companion. Just add hot water to ragi hurihittu with a pinch of salt and mix it with buttermilk. It contains puffed ragi that is pulverised into flour.",55.0,55.0,0.0
18930,Jamun,Fruits & Vegetables,Fresh Fruits,Fresho,79.0,98.75,Exotic Fruits,3.0,"Jamuns are oval, elongated and have a dark purple to black skin with a pink or white flesh. The flesh is extremely juicy and has a distinctive sweet and tart flavour with a slightly astringent aftertaste. The fruit has a hard seed which can be dried and powdered for a variety of uses. Fresho comes up with a wide variety of fruits and vegetables for you to choose better.",79.0,79.0,20.0
18934,Chutney Powder - Spicy Tangy,Snacks & Branded Foods,Ready To Cook & Eat,Ask Foods,60.0,60.0,Breakfast & Snack Mixes,3.7,Ready to eat Chutney Powders.,60.0,60.0,0.0
18935,Anti-Bacterial Detergent Powder,Cleaning & Household,Detergents & Dishwash,Rin,85.0,85.0,"Detergent Powder, Liquid",4.4,"Rin Anti-Bac is an Anti-bacterial Detergent Powder with Neem. It enables Up to 99.9 % Germ removal with Ayurvedic extracts. New Rin Antibac has total clean technology with Ayurvedic extracts that gives the confidence of dazzling white and bright clothes that are 99.9% germ-free. With its superior technology, this detergent powder brightens your whites and coloured clothes. Rin detergent powder breathes life back into your whites and coloured clothes so that they shine like new. It dissolves quickly in water, targets and gets rid of the toughest of dirt without leaving any residue on your fabrics. It also has a fragrance which ensures your clothes smell fresh and make you feel refreshed all day. With Rin by your side, let your confidence shine as bright as your clothes do! Rin detergent powder works equally well for bucket wash and machine wash, to give you the brightest results. Available in different pack sizes, Rin detergent powder is here to help you achieve the all-round cleanliness your clothes need!",85.0,85.0,0.0
18944,South African Style Peri Peri Flavour,Snacks & Branded Foods,Snacks & Namkeen,Pringles,91.08,99.0,Chips & Corn Snacks,4.1,"Pringles brings to you South African Style Peri Peri Flavour Potato Chips. A perfect snack when you are craving for a tangy snack. It makes a perfect alternative for when you are craving for something spicy. Everyone loves the peri peri flavour and potato, we bring to you a combination of both. Serve it at your parties and everyone will love, and enjoy it. It is a instant light, crispy peri peri potato chips. Now enjoy the peri peri flavour just right out of the pack without having to wait for it. It has a irresistible taste and is seasoned from edge to edge for a perfect flavour in every bite.",91.08,91.08,8.000000000000002
18946,Hide & Seek - Chocolate,Snacks & Branded Foods,Biscuits & Cookies,Parle,45.0,60.0,Cookies,4.3,"First, of its kind chocolate chip cookies in India, Hide & Seek was launched in 1996 – best known today for its rich chocolaty experience.",45.0,45.0,25.0
18949,Puja Wicks - Lingam Batti,Cleaning & Household,Pooja Needs,Jaji,15.0,12.0,Camphor & Wicks,3.8,Jaji Puja Lingam 365 Pcs Batti is made from Unbleached Cotton Yarn. Hence 100 % chemical free. Each Wick in lingam 365 pcs meant for each day in a year.,12.0,15.0,0.0
18950,Chips - Banana Masala,Snacks & Branded Foods,Snacks & Namkeen,Balaji foods,70.0,70.0,Chips & Corn Snacks,3.5,"Banana chips masala is a traditional indian snack, also rich source of minerals like fibre,iron & potassium. Added spices make it a deep fried crispy & tasty any time snack.",70.0,70.0,0.0
18953,Tasty Twist Dilli Chatpata Multi-Use Seasoning,"Foodgrains, Oil & Masala",Masalas & Spices,Kohinoor,16.0,20.0,Herbs & Seasoning,4.5,"Dilli Chatpata flavour of Tasty Twist comes with a punch of  masaledar flavours containing Red Chilli, Coriander leaves, Coriander seeds and Black pepper.
Add Dilli Chatpata seasoning to fried potatoes for an amazing chaat. You can also turn plain rice into a sumptuous pulao or make your Frankies finger-licking.",16.0,16.0,20.0
18956,Hing,"Foodgrains, Oil & Masala",Masalas & Spices,Eastern,75.0,75.0,Powdered Spices,4.0,"Asafoetida, Oil Of Anise, Honey",75.0,75.0,0.0
18957,Beetroot Crackers,Snacks & Branded Foods,Snacks & Namkeen,LiL'Goodness,32.0,40.0,Namkeen & Savoury Snacks,4.0,"When in the mood for a healthy, crunchy snack, this oil-free baked multigrain cracker will definitely hit the spot. Made with real vegetables & cheese that kids love and packed in the right size to be perfect on the go snack for your lil’ Ones. Rich in iron, it does not contain any preservatives or trans-fat thus, its a healthy alternative to potato crisps, nachos and other traditional snacks. Made with Eco-friendly international grade BPA free, recyclable plastic.",32.0,32.0,20.0
18959,Chopped Figs,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",The Nibble Box,60.0,60.0,Dry Fruits & Berries,4.1,"Figs are very high in antioxidants and hence help prevent diseases, ageing and cancer. Figs are anti-bacterial and anti-fungal in nature. The high fibre content in figs helps aid the digestive system, reduces the risk of heart disease and helps in weight loss.",60.0,60.0,0.0
18963,Powder - Idly Chilly,"Foodgrains, Oil & Masala",Masalas & Spices,Aachi,30.6,34.0,Blended Masalas,4.2,Aachi Idly Chilly Powder may be mixed with edible oil or ghee for good taste. The chilly powder used to be very smooth in touch and which sticks to our plate when we mix with oil. And It is used as a substitute to chutneys or sambar to accompany breakfast dishes like idly or dosai.,30.6,30.6,9.999999999999996
18977,Air Freshener - Lemon,Cleaning & Household,Fresheners & Repellents,Wonder Fresh ,84.0,140.0,Air Freshener,4.3,"We are a established supplier air freshener, glass cleaners, insecticide chalk, liquid soap, naphthalene balls, sainicubes, soap strips, tissue pack etc.",84.0,84.0,40.0
18978,Carrots - Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,32.0,40.0,Cut & Peeled Veggies,3.0,"A popular sweet-tasting root vegetable, Carrots are long, narrow and cone shaped. They have thick, fleshy, deeply coloured root, which grows underground, with feathery green leaves that emerge above the ground.  While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste. We deliver these carrots freshly diced, making your preparations much easier and quicker because we value your time!",32.0,32.0,20.0
18981,Papaya- Diced,Fruits & Vegetables,Cuts & Sprouts,Fresho,41.0,51.25,"Cut Fruit, Tender Coconut",3.0,"Lots of delicious fresh-cut chunks of papaya is irresistable for any meal.
We have neatly cleaned, diced and packed the papayas for you to consume it on the go.
Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/769/papaya-halwa/",41.0,41.0,20.0
18987,Knife Plain - Star,"Kitchen, Garden & Pets",Kitchen Accessories,Ritu,69.0,90.0,Knives & Peelers,4.2,"Rithu Knife is a basic kitchen tool, with a sharp blade that is used for cutting and chopping vegetables, fruits and meat.",69.0,69.0,23.333333333333332
18990,Organic - Fennel,"Foodgrains, Oil & Masala",Organic Staples,24 Mantra,80.0,80.0,Organic Masalas & Spices,4.2,"Fennel is a Kashmiri cooking necessary and also complements bay leaves and cinnamon while cooking. It is an excellent digestive and is often consumed after meals. It is fragrant taste is distinctive, strikingly reminiscent of licorice and anise, so much so that fennel is frequently mistakenly referred to as anise in the market.",80.0,80.0,0.0
18992,Incense Sticks - Breezy Lavender,Cleaning & Household,Pooja Needs,Mangaldeep,50.0,50.0,"Agarbatti, Incense Sticks",4.1,"For the first time in India, Mangaldeep Agarbattis
has launched a revolutionary product powered with
a special ""Lo Smoke Technology"" that releases 80%
lesser smoke while burning as compared to normal
agarbattis.
Mangaldeep Lo smoke incense sticks deliver
superior fragrance while reducing the amount of
smoke released while burning. Immerse yourself in
the soothing fragrance of Lavender with this
Breezy Lavender variant.",50.0,50.0,0.0
18993,Room Freshening Gelz - Passion Fruit,Cleaning & Household,Fresheners & Repellents,Odonil ,75.0,75.0,Air Freshener,4.0,"Sense of Warmth all round, as you enter the paradise filled with overpowering scent fruit, making love with utopia.",75.0,75.0,0.0
18996,Grape Fruit - Indian,Fruits & Vegetables,Exotic Fruits & Veggies,Fresho,79.0,98.75,"Kiwi, Melon, Citrus Fruit",3.0,Grapefruits are oblate fruits with yellow or pink-yellow thick skin with tart and tangy flavour but sweet.,79.0,79.0,20.0
19005,Instant Popcorn - Seven Spices,Gourmet & World Food,"Snacks, Dry Fruits, Nuts",4700BC,15.0,10.0,Gourmet Popcorn,4.1,Instant popcorn ready in a few minutes at home. Seven Spices flavour with natural immunity boosters. These are high expansion jumbo corn with the signature oil blend. Indulge in the sensational fresh taste of popcorn.,9.0,15.0,0.0
19007,Honey Fariness Facial Sheet Mask EX,Beauty & Hygiene,Skin Care,Mirabelle,77.35,119.0,Face Care,4.6,"Honey helps to keep the skin soft, smooth and glowing. Mirabelle Honey Korea fairness facial sheet masks has a treatment for acne and for curing other marks, scars, spots, and blemishes. Suitable for both women and men.",77.35,77.35,35.0
19008,Mother's Recipe mix-chicken-curry 80 g Pouch,"Foodgrains, Oil & Masala",Masalas & Spices,Mother's Recipe,45.1,55.0,Blended Masalas,3.8,,45.1,45.1,17.999999999999996
19009,Pure Mint Soap,Beauty & Hygiene,Bath & Hand Wash,Khadi Natural,66.5,70.0,Bathing Bars & Soaps,4.4,Mint soap is a powerful skin friendly herb which has antiseptic effects. Peppermint incorporated in mild excessive soap base take out heat from the skin while keeping it cool even after a refreshing shower.,66.5,66.5,5.0
19013,Energizer Lithium Coin Battery CR 2032,"Kitchen, Garden & Pets",Appliances & Electricals,Energizer,45.0,49.0,Battery & Electrical,4.2,"The Energizer 2032. Used in heart-rate monitors, keyless entry, glucose monitors, toys & games. •Used in heart-rate monitors, keyless entry, glucose monitors, toys & games •Holds power for 8 years in storage •Performs in extreme temperatures (-22 to 140 F) •Child Resistant Packaging •Cell size: 2032",45.0,45.0,8.16326530612245
19017,Bathing Soap - Aloe Vera,Beauty & Hygiene,Bath & Hand Wash,Vivel,25.0,25.0,Bathing Bars & Soaps,4.3,"Just like you need essential nutrients in your food to keep you healthy, your skin needs nourishment too to retain its natural glow! Vivel soap enriched with Vitamin E, nourishes your skin from deep inside, while Aloe Vera extracts keep your skin soft. Treat your skin to Vivel for a soft nourished glow!  For Beauty tips, tricks & more visit https://bigbasket.blog/",25.0,25.0,0.0
19018,Power Cleaner,Cleaning & Household,All Purpose Cleaners,Colin,78.0,78.0,"Kitchen, Glass & Drain",4.3,"Colin Power Cleaner is an ideal cleaner for household things and glass. It adds an excellent sparkle to your surfaces and keeps your home shining. It is used for the refrigerator, dining table or TV screen are shiny as new.",78.0,78.0,0.0
19019,Urad Dal/Uddina Bele - Whole,"Foodgrains, Oil & Masala",Organic Staples,Himalayan Natives,93.5,110.0,Urad & Other Dals,4.4,"Urad Dal originated in India where it has been cultivated since ancient times and it is one of the most popular and widely used dal in Punjabi cuisine. Himalayan Natives Urad Dal is rich in iron, calcium, and protein. It retains the texture and purity of natural dal. It is farmed and harvested with the highest quality control standards to ensure the purity of every grain of dal.",93.5,93.5,15.0
19022,Delight Fruit Juice - Apple,Beverages,Fruit Juices & Drinks,Tropicana,84.0,105.0,Juices,4.1,"Enjoy the refreshing and delicious taste of apples! The farm-fresh apples make this beverage irresistible. Packed with vitamin C, start your day with a sweet tangy taste.
Did You Know? Apples provide many health-promoting properties and hence they are a preferred filler between meals. That's, why they say an apple a day, keeps the doctor away.
Special 6-layer protection gives you the goodness of tasty, ready to serve fruit beverage in every glass of Tropicana.",84.0,84.0,20.0
